user,year,camera,longitude,latitude,url
25007843@N00,2009,APPLE,-122.426667,37.758333,http://farm4.staticflickr.com/3459/3936018200_dc17530d4c.jpg
79053562@N00,2010,NIKON,-122.40101,37.788141,http://farm5.staticflickr.com/4058/4390276868_304642ff0f.jpg
91156503@N00,2013,MOTOROLA,-122.42,37.779,http://farm9.staticflickr.com/8232/8576857954_298d25b60e.jpg
54726853@N00,2009,SAMSUNG,-122.2928,37.8706,http://farm6.staticflickr.com/5015/5538701907_7c9968f995.jpg
87857621@N00,2008,NIKON,-122.39366,37.795593,http://farm4.staticflickr.com/3157/2861354002_357b168b87.jpg
42445822@N00,2009,CANON,-122.465157,37.79995,http://farm4.staticflickr.com/3629/3635341704_172d6f875d.jpg
60548068@N00,2009,SONY,-122.408508,37.784656,http://farm3.staticflickr.com/2590/3746957200_5108558746.jpg
9087460@N06,2009,CANON,-122.257951,37.873841,http://farm4.staticflickr.com/3577/3821502836_e9169a258e.jpg
62978610@N00,2008,CANON,-122.401074,37.783973,http://farm3.staticflickr.com/2369/2201240274_5c7e816bf9.jpg
89306448@N00,1999,EASTMAN,-122.403026,37.780649,http://farm1.staticflickr.com/6/10781994_627219af78.jpg
62021300@N00,2008,CANON,-122.401054,37.787002,http://farm4.staticflickr.com/3290/3019039225_8aa4b278b7.jpg
61474423@N00,2006,EASTMAN,-122.502665,37.781204,http://farm1.staticflickr.com/106/311515738_f5332bcae4.jpg
10011817@N00,2007,FUJIFILM,-122.422607,37.772403,http://farm1.staticflickr.com/187/432747314_a04d5d0f4f.jpg
90784314@N00,2008,CANON,-122.402286,37.801925,http://farm4.staticflickr.com/3051/2819372943_089d15f2df.jpg
76664011@N00,2008,CASIO,-122.451633,37.769337,http://farm4.staticflickr.com/3155/2941132140_d08e19f760.jpg
98255736@N00,2009,CANON,-122.415046,37.775959,http://farm4.staticflickr.com/3546/3435880536_86c99afecc.jpg
40911801@N00,2011,OLYMPUS,-122.385463,37.791262,http://farm3.staticflickr.com/2354/5745161516_99fe884e2b.jpg
44124466908@N01,2010,NIKON,-122.422671,37.761436,http://farm5.staticflickr.com/4128/4978625423_63828756b9.jpg
29316219@N06,2013,NIKON,-122.485831,37.573244,http://farm6.staticflickr.com/5462/8935237805_f398e8d967.jpg
59248878@N00,2008,PANASONIC,-122.411261,37.810946,http://farm4.staticflickr.com/3002/2743699280_5a42248229.jpg
26014981@N02,2012,CANON,-122.517814,37.838394,http://farm8.staticflickr.com/7151/6810352695_1e46d05c9a.jpg
42445822@N00,2008,NIKON,-122.396171,37.765171,http://farm4.staticflickr.com/3066/3068831893_5fc7804ff7.jpg
44124450371@N01,2011,APPLE,-122.400834,37.782333,http://farm7.staticflickr.com/6111/6209989160_8883ce4a3e.jpg
16499457@N00,2007,PANASONIC,-122.445191,37.776829,http://farm1.staticflickr.com/163/405199572_af2fa830f8.jpg
27403767@N00,2006,CANON,-122.410018,37.761062,http://farm1.staticflickr.com/92/239842553_296708b88f.jpg
72959997@N00,2013,APPLE,-122.431834,37.772,http://farm9.staticflickr.com/8520/8607970655_3c8816e921.jpg
43005015@N06,2012,NA,-122.407468,37.787857,http://farm8.staticflickr.com/7137/6895119364_60bd24d2be.jpg
14057878@N00,2010,OLYMPUS,-122.432552,37.79466,http://farm2.staticflickr.com/1403/5111419070_3955516dc2.jpg
65259919@N00,2012,CANON,-122.419924,37.777125,http://farm6.staticflickr.com/5272/7236366662_5026e4e177.jpg
23564334@N06,2008,OLYMPUS,-122.494211,37.639145,http://farm4.staticflickr.com/3235/2352301388_84b0127d5d.jpg
44094498@N03,2010,CANON,-122.429763,37.7853,http://farm5.staticflickr.com/4083/5046591558_22b77f7334.jpg
36923720@N00,2009,APPLE,-122.416179,37.750475,http://farm3.staticflickr.com/2492/3965277726_7b9d611d2e.jpg
74888386@N00,2007,KONICA,-122.497558,37.796763,http://farm3.staticflickr.com/2637/3925864528_58cf5ba3eb.jpg
51035555243@N01,2010,CANON,-122.468653,37.771333,http://farm6.staticflickr.com/5488/10129131605_1f6fddb135.jpg
94246031@N00,2011,NIKON,-122.409614,37.79199,http://farm6.staticflickr.com/5136/5452370036_14e67069e9.jpg
25678284@N03,2009,NIKON,-122.311863,37.883409,http://farm4.staticflickr.com/3330/3622947209_33216a7d05.jpg
86188510@N00,2004,NIKON,-122.423057,37.827277,http://farm3.staticflickr.com/2471/3705724182_0711e891c6.jpg
46575101@N00,2012,NA,-122.404426,37.800955,http://farm8.staticflickr.com/7050/6780751868_9fc174cf7d.jpg
10254060@N00,2010,APPLE,-122.474167,37.805833,http://farm6.staticflickr.com/5165/5204184633_7845d93668.jpg
15308437@N00,2008,APPLE,-122.41735,37.764133,http://farm4.staticflickr.com/3119/2782010191_d733fc1535.jpg
15923063@N00,2011,NIKON,-122.40985,37.777253,http://farm7.staticflickr.com/6228/6336452376_6b6a02b64a.jpg
55716492@N00,2009,CANON,-122.402737,37.72784,http://farm4.staticflickr.com/3631/3327759996_808f404456.jpg
43251297@N00,2010,APPLE,-122.285998,37.830934,http://farm5.staticflickr.com/4097/4781736804_5d68941f64.jpg
78425154@N00,2006,NA,-122.418186,37.779864,http://farm1.staticflickr.com/53/176044416_ed5a81eced.jpg
44124365893@N01,2005,CANON,-122.387984,37.75272,http://farm1.staticflickr.com/11/12417948_fe1155d9c5.jpg
51035555243@N01,2008,CANON,-122.416973,37.785725,http://farm8.staticflickr.com/7176/6798781270_801a200b62.jpg
27572989@N02,2009,NIKON,-122.331937,37.806584,http://farm5.staticflickr.com/4045/4211068665_b4829d5764.jpg
44124466908@N01,2011,HIPSTAMATIC,-122.407334,37.788,http://farm7.staticflickr.com/6012/6008904425_717cf87404.jpg
26130006@N04,2013,PANASONIC,-122.405325,37.790386,http://farm4.staticflickr.com/3805/9496141018_5258077cd0.jpg
12734746@N00,2007,NIKON,-122.471787,37.808779,http://farm2.staticflickr.com/1225/896181834_0a7b698e4c.jpg
44124466908@N01,2007,NIKON,-122.434832,37.762152,http://farm1.staticflickr.com/210/491529465_eff413f3a5.jpg
35034347485@N01,2013,SAMSUNG,-122.27012,37.807072,http://farm3.staticflickr.com/2883/11350601074_25ca1559f9.jpg
43251297@N00,2007,CANON,-122.271738,37.793507,http://farm2.staticflickr.com/1158/882396178_d33a9fec02.jpg
44124466908@N01,2013,NA,-122.424217,37.771015,http://farm9.staticflickr.com/8124/8693875875_e581ee22ec.jpg
24203582@N04,2011,NIKON,-122.419334,37.774833,http://farm4.staticflickr.com/3207/5775195132_15dc6c0688.jpg
34186459@N00,2012,NA,-122.417309,37.70607,http://farm9.staticflickr.com/8478/8215467287_5f8f567304.jpg
71644319@N00,2013,NA,-122.433024,37.784698,http://farm9.staticflickr.com/8261/8685360684_430338330b.jpg
22829128@N08,2009,CANON,-122.390441,37.556417,http://farm3.staticflickr.com/2712/4093598755_11ccb6c2c8.jpg
46768545@N07,2013,NIKON,-122.401138,37.784002,http://farm9.staticflickr.com/8099/8528266409_5df5783f8b.jpg
27883181@N05,2013,NA,-122.437791,37.720911,http://farm4.staticflickr.com/3808/9640219555_98cf186389.jpg
8003738@N02,2005,PENTAX,-122.478332,37.817242,http://farm3.staticflickr.com/2321/2136972502_ab4c706959.jpg
31477369@N00,2010,PANASONIC,-122.441897,37.778168,http://farm5.staticflickr.com/4070/4260071549_9d6c360d0b.jpg
34581217@N00,2013,SAMSUNG,-122.401528,37.792555,http://farm8.staticflickr.com/7422/11427651015_42687f5a59.jpg
23147681@N03,2008,CANON,-122.423143,37.827107,http://farm4.staticflickr.com/3661/3490809782_e6bf15aa26.jpg
37996588780@N01,2005,NA,-122.413444,37.758026,http://farm1.staticflickr.com/13/14276087_2ed6c79fb3.jpg
56946277@N00,2009,RICOH,-122.4956,37.8625,http://farm3.staticflickr.com/2664/3844576992_317b66fc53.jpg
44704929@N00,2010,CANON,-122.494211,37.649645,http://farm5.staticflickr.com/4093/4771717255_6bedecf476.jpg
69385800@N04,2013,NA,-122.420051,37.779159,http://farm9.staticflickr.com/8516/8505101179_988f6e1275.jpg
62021300@N00,2008,CANON,-122.401054,37.787002,http://farm3.staticflickr.com/2207/2214569461_b17548401c.jpg
40911801@N00,2011,OLYMPUS,-122.497386,37.597125,http://farm7.staticflickr.com/6026/5944802748_11c7a8500f.jpg
33722054@N00,2004,CANON,-122.407929,37.782239,http://farm1.staticflickr.com/23/30557100_a18bd85eda.jpg
15213271@N00,2009,CANON,-122.401908,37.783939,http://farm3.staticflickr.com/2455/3590582043_df9f93cbff.jpg
71278200@N00,2007,CANON,-122.422714,37.826463,http://farm2.staticflickr.com/1141/956325587_29e3a5db2f.jpg
85428086@N00,2008,CANON,-122.411666,37.826111,http://farm4.staticflickr.com/3127/2814891393_fd40b8ae2e.jpg
21854604@N00,2007,PANASONIC,-122.466361,37.765182,http://farm3.staticflickr.com/2214/2328706460_650df57fe1.jpg
23004521@N02,2009,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3557/3598203767_4302c08117.jpg
8107300@N03,2009,CANON,-122.40802,37.782325,http://farm4.staticflickr.com/3263/3383262002_70784a3194.jpg
44124466908@N01,2008,NIKON,-122.415077,37.775943,http://farm4.staticflickr.com/3124/2493665423_b8830a96aa.jpg
33989573@N00,2013,CANON,-122.301564,37.547307,http://farm3.staticflickr.com/2857/9013916064_8df0eb1bb2.jpg
42024379@N00,2007,NIKON,-122.421952,37.8262,http://farm1.staticflickr.com/162/367437055_883b56a55f.jpg
23004521@N02,2009,NA,-122.44812,37.790251,http://farm3.staticflickr.com/2445/3895190438_631e78224a.jpg
57845051@N00,2008,NIKON,-122.431009,37.765348,http://farm4.staticflickr.com/3224/3137882712_5e1f89e791.jpg
23548303@N00,2008,CANON,-122.4786,37.805469,http://farm4.staticflickr.com/3070/2599323676_61b71a636f.jpg
71005308@N00,2012,NA,-122.470039,37.770214,http://farm8.staticflickr.com/7070/6960882767_00f8ceda94.jpg
44048128@N00,2009,CANON,-122.394325,37.796064,http://farm5.staticflickr.com/4023/4212602040_b0a4e144be.jpg
35034345972@N01,2011,CANON,-122.280278,37.807882,http://farm7.staticflickr.com/6103/6308222853_1c0f7b4cc3.jpg
48889099483@N01,2008,CANON,-122.427569,37.773843,http://farm4.staticflickr.com/3113/3159170762_35eb2cdc82.jpg
34189125@N00,2007,CANON,-122.401766,37.794626,http://farm3.staticflickr.com/2118/1608760093_10496b73b2.jpg
95756589@N00,2010,APPLE,-122.401667,37.7845,http://farm3.staticflickr.com/2785/4312995561_2de674a8d4.jpg
12203410@N00,2006,CANON,-122.429527,37.797752,http://farm1.staticflickr.com/59/160519192_297cce4972.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm3.staticflickr.com/2206/2516802999_17b5c957f0.jpg
44048128@N00,2010,CANON,-122.463054,37.760604,http://farm5.staticflickr.com/4041/4290623516_8ae3176df4.jpg
26265986@N00,2013,HIPSTAMATIC,-122.422667,37.810166,http://farm8.staticflickr.com/7345/11159202914_63803f3862.jpg
55716492@N00,2010,CANON,-122.396412,37.789543,http://farm5.staticflickr.com/4105/4847021440_debe7703cb.jpg
82847947@N00,2012,CANON,-122.408691,37.789722,http://farm9.staticflickr.com/8072/8295520709_0ffb8698ae.jpg
24431382@N03,2010,GOOGLE,-122.270437,37.824938,http://farm5.staticflickr.com/4087/4991633279_779b0c674a.jpg
10011817@N00,2006,SONY,-122.422607,37.772403,http://farm1.staticflickr.com/60/191510283_de0ab6feaf.jpg
70716954@N00,2007,CANON,-122.301864,37.547367,http://farm1.staticflickr.com/216/508719895_9eb5e776a2.jpg
51035555243@N01,2008,CANON,-122.419834,37.746,http://farm6.staticflickr.com/5042/5337671732_d11bfb3c98.jpg
82698525@N00,2011,SONY,-122.408156,37.808136,http://farm7.staticflickr.com/6072/6157377481_9d27833724.jpg
15606857@N00,2005,CANON,-122.291084,37.853652,http://farm1.staticflickr.com/33/44532090_3e2fd093e6.jpg
94951637@N00,2008,OLYMPUS,-122.467088,37.770294,http://farm4.staticflickr.com/3188/3098981985_88b37b3639.jpg
46562633@N00,2008,SONY,-122.267162,37.570284,http://farm4.staticflickr.com/3285/2681976258_9168ab1440.jpg
84518681@N00,2005,SONY,-122.383747,37.709337,http://farm1.staticflickr.com/10/15027889_505fee0344.jpg
23654380@N00,2009,CANON,-122.401344,37.783474,http://farm4.staticflickr.com/3560/3570790261_d630376170.jpg
81614435@N00,2010,CANON,-122.485156,37.830158,http://farm5.staticflickr.com/4038/4509408255_fcea186128.jpg
49502995517@N01,2005,CASIO,-122.504011,37.736461,http://farm1.staticflickr.com/88/246555898_d221b10edc.jpg
98601772@N00,2006,SONY,-122.409872,37.784316,http://farm1.staticflickr.com/71/161576564_24b7977139.jpg
15213271@N00,2010,NIKON,-122.401985,37.783214,http://farm3.staticflickr.com/2685/4355131834_dfc191f876.jpg
56946277@N00,2013,NA,-122.398213,37.777419,http://farm6.staticflickr.com/5340/9937711634_bedc088a07.jpg
57604720@N00,2010,PANASONIC,-122.402281,37.80437,http://farm5.staticflickr.com/4117/4850491920_b3502249d2.jpg
44048128@N00,2009,CANON,-122.266459,37.812488,http://farm3.staticflickr.com/2731/4191527793_481cc2718b.jpg
8065852@N05,2008,NA,-122.448188,37.804218,http://farm3.staticflickr.com/2195/2396798876_804a631218.jpg
48600084288@N01,2012,APPLE,-122.2915,37.844333,http://farm8.staticflickr.com/7151/6667011771_24cc418123.jpg
50457550@N00,2005,CANON,-122.269592,37.871601,http://farm1.staticflickr.com/24/56488346_6200e28ae3.jpg
35423169@N00,2010,CANON,-122.427166,37.7505,http://farm5.staticflickr.com/4043/4632174015_f7cf372473.jpg
48889068621@N01,2010,APPLE,-122.407167,37.782333,http://farm5.staticflickr.com/4072/4353342108_3e338b7985.jpg
42982698@N00,2009,APPLE,-122.401862,37.79458,http://farm4.staticflickr.com/3488/3994347902_9df70a9dbc.jpg
61398673@N00,2007,CANON,-122.405601,37.792495,http://farm1.staticflickr.com/165/433204732_e3297f07bb.jpg
82847947@N00,2009,CANON,-122.275436,37.8017,http://farm3.staticflickr.com/2598/3966956122_acd44d9d4b.jpg
61285556@N00,2011,NIKON,-122.320346,37.90278,http://farm3.staticflickr.com/2425/5831648878_bbe8b0e1ea.jpg
44124466908@N01,2010,NIKON,-122.411497,37.779424,http://farm6.staticflickr.com/5010/5228182376_5e2262e4f9.jpg
84181868@N00,2013,PENTAX,-122.412778,37.788055,http://farm6.staticflickr.com/5501/11680667076_87b38f54f9.jpg
17065592@N00,2005,CANON,-122.402852,37.775319,http://farm2.staticflickr.com/1144/597135102_7cd2f05180.jpg
42614915@N00,2007,CASIO,-122.300974,37.546014,http://farm1.staticflickr.com/221/506752223_8064a18930.jpg
44124466908@N01,2008,NIKON,-122.407575,37.78805,http://farm4.staticflickr.com/3128/3128795007_e3017a4f79.jpg
44124466908@N01,2009,NIKON,-122.413347,37.780377,http://farm4.staticflickr.com/3522/3775568413_deffea24e5.jpg
98601772@N00,2009,AGFAPHOTO,-122.403825,37.785698,http://farm4.staticflickr.com/3512/4029064530_d549165f30.jpg
66133152@N00,2011,APPLE,-122.283333,37.850333,http://farm7.staticflickr.com/6175/6204635107_d2294ebecb.jpg
64181963@N00,2007,OLYMPUS,-122.477774,37.81097,http://farm1.staticflickr.com/124/423287137_0410e91a82.jpg
28685147@N04,2010,NA,-122.420272,37.805473,http://farm2.staticflickr.com/1168/4604087355_03118ddf2b.jpg
10970592@N04,2013,NA,-122.422683,37.777058,http://farm8.staticflickr.com/7369/10042123724_1178d58b91.jpg
36791303@N00,2012,CANON,-122.404396,37.782173,http://farm9.staticflickr.com/8486/8243362678_bac806ae53.jpg
11376246@N03,2012,NA,-122.483782,37.79288,http://farm8.staticflickr.com/7037/6919312016_49156ffdfa.jpg
9462200@N08,2010,NA,-122.512729,37.771257,http://farm5.staticflickr.com/4095/4785221866_4988c92fa8.jpg
18432837@N00,2008,PANASONIC,-122.3994,37.787568,http://farm1.staticflickr.com/233/2468125657_d491bac97b.jpg
50769931@N00,2005,EASTMAN,-122.463218,37.781192,http://farm1.staticflickr.com/29/55024288_8c72dac346.jpg
44124466908@N01,2010,NIKON,-122.401052,37.785885,http://farm5.staticflickr.com/4056/4713164478_3198c93ffb.jpg
49264754@N00,2009,NIKON,-122.317292,37.862792,http://farm3.staticflickr.com/2575/3689536502_49b914cb4b.jpg
23654380@N00,2009,NIKON,-122.408667,37.797833,http://farm4.staticflickr.com/3658/3319002970_56ac6ac8f3.jpg
35034359460@N01,2008,CANON,-122.375797,37.655035,http://farm4.staticflickr.com/3250/2621979052_2e4d6ef9d2.jpg
80675016@N00,2013,APPLE,-122.458495,37.801104,http://farm9.staticflickr.com/8522/8624677237_742f4b02bd.jpg
77179348@N00,2012,PANASONIC,-122.402403,37.784305,http://farm8.staticflickr.com/7133/7544956088_2a65b662f8.jpg
41184586@N04,2009,CANON,-122.446253,37.770307,http://farm3.staticflickr.com/2642/3998802377_c4655b9fc6.jpg
44124466908@N01,2012,NA,-122.420334,37.763333,http://farm8.staticflickr.com/7171/6700205031_1c7d52b3cd.jpg
55514420@N00,2008,NA,-122.398982,37.791337,http://farm4.staticflickr.com/3215/2508004463_7c830d862b.jpg
44124466908@N01,2007,PALM,-122.399726,37.788063,http://farm1.staticflickr.com/136/360998092_d1e3bbf2d4.jpg
36521956509@N01,2009,GOOGLE,-122.420823,37.751991,http://farm3.staticflickr.com/2584/4205810133_490fe84f12.jpg
66579844@N00,2006,CANON,-122.500144,37.785079,http://farm2.staticflickr.com/1397/693690992_e69c1969d3.jpg
82847947@N00,2010,CANON,-122.261465,37.876245,http://farm5.staticflickr.com/4047/4526356256_8d94c6a4c6.jpg
77179348@N00,2011,PANASONIC,-122.418403,37.824677,http://farm7.staticflickr.com/6187/6118515245_6b74d36fef.jpg
44124466908@N01,2012,APPLE,-122.406334,37.797833,http://farm8.staticflickr.com/7034/6768867549_21961faeb5.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm3.staticflickr.com/2402/2211197741_f4ecdb8a5f.jpg
44124466908@N01,2013,APPLE,-122.415305,37.780942,http://farm9.staticflickr.com/8374/8581011230_b4878d6c2a.jpg
85853333@N00,2009,CANON,-122.408333,37.800166,http://farm4.staticflickr.com/3380/3219472368_dac8f922cb.jpg
88308265@N00,2011,CANON,-122.407758,37.793249,http://farm7.staticflickr.com/6191/6100120673_a205fa5837.jpg
79053562@N00,2007,NIKON,-122.412284,37.780666,http://farm3.staticflickr.com/2365/1851496216_9a028db406.jpg
44124466908@N01,2013,NIKON,-122.478217,37.817001,http://farm6.staticflickr.com/5479/9617980787_44ae1b5b6d.jpg
44124466908@N01,2010,NIKON,-122.400501,37.7875,http://farm5.staticflickr.com/4081/4944862758_19bd1ac546.jpg
67961613@N00,2008,NA,-122.41898,37.785215,http://farm3.staticflickr.com/2382/2230663914_6f54800c51.jpg
39503390@N00,2006,NIKON,-122.417972,37.776684,http://farm1.staticflickr.com/53/180253972_584b8db1cf.jpg
40243520@N02,2012,NA,-122.389401,37.791506,http://farm9.staticflickr.com/8453/8065615784_64632b688e.jpg
29511992@N00,2009,APPLE,-122.393667,37.794999,http://farm4.staticflickr.com/3537/3637700784_a1dc07772b.jpg
44124466908@N01,2011,NIKON,-122.419334,37.779381,http://farm6.staticflickr.com/5288/5348794990_bd6049621e.jpg
98601772@N00,2007,CANON,-122.289708,37.814352,http://farm1.staticflickr.com/173/428909758_1d27f3077d.jpg
7938974@N07,2013,NA,-122.391658,37.600374,http://farm9.staticflickr.com/8545/8961667884_51b6668de2.jpg
15409581@N00,2010,APPLE,-122.470085,37.758639,http://farm6.staticflickr.com/5009/5296849600_4e71d48670.jpg
51035647214@N01,2012,NIKON,-122.433759,37.769311,http://farm9.staticflickr.com/8034/8028773097_0c94e682cd.jpg
10342227@N07,2007,HELIO,-122.297916,37.863409,http://farm3.staticflickr.com/2389/1604261496_69ea514f77.jpg
80951497@N00,2010,OLYMPUS,-122.295019,37.545444,http://farm4.staticflickr.com/3366/4634032367_f187cd4329.jpg
81755678@N00,2006,CANON,-122.388435,37.778754,http://farm1.staticflickr.com/70/195239969_9a622438ef.jpg
98347787@N00,2008,NA,-122.401084,37.783604,http://farm3.staticflickr.com/2173/2202459425_e70b37ee0f.jpg
51035555243@N01,2008,CANON,-122.279748,37.788644,http://farm6.staticflickr.com/5261/5756140895_84f28e85c8.jpg
91493251@N00,2008,CANON,-122.302207,37.547061,http://farm4.staticflickr.com/3026/2463654366_8ba5dc0da5.jpg
38235069@N00,2013,APPLE,-122.456834,37.802,http://farm4.staticflickr.com/3713/9662385061_93b4a84f8d.jpg
86151521@N00,2007,OLYMPUS,-122.407541,37.784605,http://farm2.staticflickr.com/1067/1418886775_9d2200b77c.jpg
15606857@N00,2007,CANON,-122.40142,37.794975,http://farm1.staticflickr.com/193/483523168_f391acf5fa.jpg
51035555243@N01,2009,CANON,-122.381856,37.760825,http://farm7.staticflickr.com/6190/6035456046_6749e8ee74.jpg
44124466908@N01,2013,NIKON,-122.478217,37.817001,http://farm8.staticflickr.com/7296/9618471773_7015257302.jpg
95157450@N00,2007,CANON,-122.257751,37.79774,http://farm1.staticflickr.com/133/411709781_2c22567236.jpg
99357189@N00,2006,FUJIFILM,-122.386187,37.786461,http://farm1.staticflickr.com/56/148748744_451e4f37cd.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3206/2365200215_455ce4904c.jpg
33722054@N00,2005,CANON,-122.434628,37.760757,http://farm1.staticflickr.com/10/15983153_cfed378108.jpg
35034345637@N01,2009,APPLE,-122.419871,37.765138,http://farm4.staticflickr.com/3338/3526810061_484918c73b.jpg
54010592@N03,2013,NIKON,-122.421426,37.785842,http://farm8.staticflickr.com/7434/10314671706_aac65b1cc9.jpg
26036669@N00,2007,FUJIFILM,-122.448592,37.803061,http://farm3.staticflickr.com/2213/1754767227_b9d6ab2857.jpg
19059109@N00,2010,NIKON,-122.491722,37.898088,http://farm2.staticflickr.com/1414/5184020492_2ef49fa8dc.jpg
10254060@N00,2010,APPLE,-122.386834,37.617666,http://farm5.staticflickr.com/4132/5204768236_96da12456a.jpg
60883982@N06,2011,APPLE,-122.402651,37.78884,http://farm6.staticflickr.com/5105/5631294741_cdb22dec98.jpg
98479051@N00,2006,SONY,-122.402243,37.784257,http://farm1.staticflickr.com/82/221649727_4fcae9ee6b.jpg
37996649474@N01,2007,SONY,-122.401138,37.784126,http://farm1.staticflickr.com/217/518710620_3265736a86.jpg
33722054@N00,2007,CANON,-122.434628,37.760757,http://farm3.staticflickr.com/2025/2096252703_6d30fc0cff.jpg
32281247@N08,2009,APPLE,-122.452,37.777833,http://farm3.staticflickr.com/2555/4135374478_c091ab47df.jpg
44124466908@N01,2010,NIKON,-122.4083,37.788255,http://farm5.staticflickr.com/4048/4396248226_26eb3b0427.jpg
95394384@N00,2011,LEICA,-122.453983,37.767309,http://farm4.staticflickr.com/3292/5827639120_f6ecf6fd61.jpg
11569205@N08,2013,CANON,-122.452475,37.775166,http://farm4.staticflickr.com/3807/12687828964_43066ff5d1.jpg
50457550@N00,2006,CANON,-122.432616,37.784861,http://farm1.staticflickr.com/82/248867700_6c18231318.jpg
22257962@N00,2006,NIKON,-122.472163,37.769281,http://farm1.staticflickr.com/83/245739817_f357dc085e.jpg
21424326@N00,2004,CANON,-122.258863,37.86469,http://farm1.staticflickr.com/3/5727286_7037320761.jpg
39204606@N00,2008,CANON,-122.479883,37.83261,http://farm4.staticflickr.com/3079/2449650322_ed1d049838.jpg
74173260@N00,2008,CANON,-122.46726,37.770171,http://farm4.staticflickr.com/3147/2972390503_4d0e19d3ba.jpg
12252801@N00,2010,OLYMPUS,-122.389145,37.777797,http://farm5.staticflickr.com/4043/4667936417_b78984e947.jpg
34581217@N00,2013,SAMSUNG,-122.40147,37.792147,http://farm8.staticflickr.com/7313/10060537224_97cfb5f23e.jpg
44124466908@N01,2007,NIKON,-122.434832,37.762152,http://farm1.staticflickr.com/218/491605304_b70813e878.jpg
14228755@N08,2007,CANON,-122.429779,37.767669,http://farm3.staticflickr.com/2006/2229320229_397ed6b95b.jpg
34427469121@N01,2008,NA,-122.469513,37.807961,http://farm4.staticflickr.com/3128/2893991377_7d647e9247.jpg
10011817@N00,2006,SONY,-122.433288,37.764217,http://farm1.staticflickr.com/97/269016931_f57540e9af.jpg
97863854@N00,2007,CANON,-122.451286,37.712615,http://farm2.staticflickr.com/1245/1331987848_908d59d2e2.jpg
82386297@N00,2013,NA,-122.42443,37.776634,http://farm9.staticflickr.com/8404/8827817890_d3fe795c19.jpg
79781814@N00,2011,APPLE,-122.424501,37.776166,http://farm6.staticflickr.com/5041/5369377276_20dde1a13b.jpg
35294562@N00,2012,NIKON,-122.270713,37.856208,http://farm8.staticflickr.com/7022/6676662013_00d5f61cc6.jpg
54284499@N00,2007,NA,-122.404346,37.78747,http://farm1.staticflickr.com/179/459258598_edd0fbe270.jpg
44124466908@N01,2010,NIKON,-122.411497,37.779424,http://farm6.staticflickr.com/5127/5227544027_11248a3a5c.jpg
51035555243@N01,2008,CANON,-122.462252,37.773717,http://farm4.staticflickr.com/3220/2602754123_d53085065d.jpg
9123577@N06,2009,CANON,-122.268154,37.809733,http://farm4.staticflickr.com/3487/3193898290_1d307b1c58.jpg
44124466908@N01,2013,NIKON,-122.270101,37.869206,http://farm4.staticflickr.com/3767/9475280933_099b37db60.jpg
44124466908@N01,2009,NIKON,-122.4235,37.771666,http://farm4.staticflickr.com/3315/3208707473_72f0ed86db.jpg
36330825967@N01,2007,NA,-122.432574,37.800527,http://farm3.staticflickr.com/2160/1553134495_e10bb3ef6c.jpg
18578905@N02,2011,CANON,-122.411373,37.808203,http://farm7.staticflickr.com/6005/5904902493_c2f035e906.jpg
29922369@N05,2010,NIKON,-122.400044,37.767156,http://farm5.staticflickr.com/4082/4905455689_fb63e57072.jpg
10011817@N00,2006,SONY,-122.434989,37.760799,http://farm1.staticflickr.com/101/311583716_31103a8d94.jpg
36521981547@N01,2012,APPLE,-122.433339,37.770206,http://farm8.staticflickr.com/7038/6893517789_3984c8ee04.jpg
37025592@N00,2009,NIKON,-122.297028,37.822025,http://farm3.staticflickr.com/2430/3787443499_0b70e75129.jpg
98732074@N00,2010,NIKON,-122.379692,37.748573,http://farm5.staticflickr.com/4066/4553088527_ccc02489da.jpg
32300106@N05,2008,NA,-122.259085,37.875253,http://farm4.staticflickr.com/3191/3041579705_33ea48c460.jpg
10011817@N00,2010,NIKON,-122.434371,37.763206,http://farm5.staticflickr.com/4098/4917197572_e2c4acd361.jpg
27889738@N07,2012,NIKON,-122.389809,37.615525,http://farm9.staticflickr.com/8224/8270189452_dd0981383c.jpg
21881956@N05,2014,SONY,-122.470242,37.770191,http://farm4.staticflickr.com/3714/13895891313_fa8f70eac2.jpg
44124466908@N01,2009,NIKON,-122.402157,37.788988,http://farm3.staticflickr.com/2669/3945707049_34e12994a3.jpg
27183443@N00,2008,NIKON,-122.40603,37.802879,http://farm4.staticflickr.com/3009/2608619045_df8aebb034.jpg
44124284226@N01,2012,PANASONIC,-122.282445,37.84363,http://farm9.staticflickr.com/8310/8065591456_3185fea382.jpg
12252801@N00,2008,NA,-122.394196,37.783557,http://farm3.staticflickr.com/2203/2406108362_bc1983a9c4.jpg
69754957@N00,2005,CANON,-122.401489,37.794887,http://farm1.staticflickr.com/30/41506041_04cf0ad31a.jpg
47801073@N07,2010,CANON,-122.404046,37.795923,http://farm5.staticflickr.com/4014/4490691856_ed70af90ca.jpg
30595595@N00,2012,NIKON,-122.476959,37.809241,http://farm8.staticflickr.com/7131/7842040312_2a611c0726.jpg
27703797@N06,2012,CANON,-122.405334,37.781166,http://farm8.staticflickr.com/7252/7696633912_2fe35d4b25.jpg
